STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VIR,Virgin Islands (U.S.),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,150.83253421672,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VNM,Viet Nam,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,105.357431015007,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,VUT,Vanuatu,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,127.361738756187,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,WLD,World,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,112.469219825043,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,WSM,Samoa,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,173.298049735373,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,XKX,Kosovo,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,YEM,"Yemen, Rep.",WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,121.818868161943,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ZAF,South Africa,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,122.181618856203,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ZMB,Zambia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,97.1043349641597,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ZWE,Zimbabwe,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TCZ,Estimate: Modeled,_Z,Not Applicable,_Z,Not Applicable,2015,126.700322535409,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ABW,Aruba,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AFE,Africa Eastern and Southern,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AFG,Afghanistan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AFW,Africa Western and Central,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AGO,Angola,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ALB,Albania,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,92.4231973258344,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AND,Andorra,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARB,Arab World,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARE,United Arab Emirates,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARG,Argentina,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ARM,Armenia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,154.883752457127,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ASM,American Samoa,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,ATG,Antigua and Barbuda,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AUS,Australia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,82.487879007164,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AUT,Austria,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,84.0080971659919,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,AZE,Azerbaijan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BDI,Burundi,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BEL,Belgium,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,83.4789405922384,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BEN,Benin,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BFA,Burkina Faso,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BGD,Bangladesh,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,139.268051434224,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BGR,Bulgaria,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,97.0618615861357,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BHR,Bahrain,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BHS,"Bahamas, The",WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,151.913381668027,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BIH,Bosnia and Herzegovina,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,113.189747924992,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BLR,Belarus,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,67.1250197565987,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BLZ,Belize,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,232.933914306463,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BMU,Bermuda,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BOL,Bolivia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,128.472906403941,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BRA,Brazil,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,133.798725230889,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BRB,Barbados,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,112.803883340628,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BRN,Brunei Darussalam,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BTN,Bhutan,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,BWA,Botswana,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CAF,Central African Republic,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CAN,Canada,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,74.2539902845246,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CEB,Central Electricity Board (CEB),WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,104.158629835554,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CHE,Switzerland,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,95.9470259162005,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CHI,Channel Islands,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CHL,Chile,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,122.88612519975,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CHN,China,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CIV,Cote d'Ivoire,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,242.60941370768,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CMR,Cameroon,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,COD,"Congo, Dem. Rep.",WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,COG,"Congo, Rep.",WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,COL,Colombia,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,163.368595727028,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,COM,Comoros,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CPV,Cabo Verde,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CRI,Costa Rica,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,163.153969710877,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CSS,Caribbean small states,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,152.543554789261,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CUB,Cuba,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CUW,Curacao,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.1),I,A,Annual,CYM,Cayman Islands,WB_GS_SL_UEM_1524_FM_ZS,Ratio of female to male youth unemployment rate (% ages 15-24),_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT,Percentage,GS_TRW,Estimate: National,_Z,Not Applicable,_Z,Not Applicable,2016,,WB_GS,Gender Statistics,0,Units,RATIO,Ratio,O,Missing value,PU,Public
